"fecha","dia","mes","anio","tipo_cambio","activo_bcra","reservas_pesos","divisas_pesos","convenio_multilateral","titulos_publicos","adelantos_transitorios","credito_sist_financiero","pasivo_bcra","base_monetaria","circulacion_monetaria","oblig_organismos_internales","titulos_emitidos_bcra","letras_intransferibles","reservas_dolares","ratio_reservas_base"
2012-02-07,7,2,2012,4.337,452826.363,202624.814,16066.277,14.293,134080.348,65330,2306.657,412052.683,207463.367,170014.667,4069.723,105931.946,111564.366,46720.0401198986,0.97667755483791
2012-02-15,15,2,2012,4.349,455146.022,203666.761,12401.06,69.824,134642.645,68130,2304.176,413768.361,211290.039,168381.409,3973.1,105816.716,111886.07,46830.7107381007,0.963920315240228
2012-02-23,23,2,2012,4.355,459058.654,204276.521,12986.778,95.576,134875.17,66430,2322.803,417005.815,206530.503,167863.596,3544.934,110435.858,112036.581,46906.2045924225,0.989086445017761
2012-02-29,29,2,2012,4.356,463047.384,203308.589,13540.696,113.666,134678.992,68780,2355.072,421494.092,205436.675,167611.632,3984.52,113277.198,112076.488,46673.2297979798,0.989641158279066
2012-03-07,7,3,2012,4.336,451533.64,203341.141,15618.165,47.989,133971.257,68780,2382.289,412237.363,213576.507,169822.544,3105.83,103972.313,111555.251,46896.019603321,0.952076348921654
2012-03-15,15,3,2012,4.356,449944.128,205366.054,13523.498,105.397,135193.911,68780,2366.623,409396.772,219215.408,168993.103,3323.623,99866.855,112058.194,47145.5587695133,0.936823081341071
2012-03-23,23,3,2012,4.367,452461.35,206856.225,12600.197,28.658,135541.364,65680,2388.283,411253.085,214231.845,166578.588,3055.875,103462.459,112342.584,47368.0386993359,0.965571785091054
2012-03-31,31,3,2012,4.378,459630.988,207062.414,12783.167,63.324,135627.401,70580,2441.385,418217.505,220625.738,170426.49,3624.81,103767.207,112646.166,47296.1201461855,0.938523382979007
2012-04-07,7,4,2012,4.384,459306.184,206781.639,11885.377,86.629,135511.34,70580,2463.104,418201.17,221643.027,173364.242,2970.412,103123.058,112799.908,47167.3446624088,0.932948993698773
2012-04-15,15,4,2012,4.395,465250.421,209185.462,18840.108,13.272,135952.605,70630,2439.191,423351.358,222467.061,171071.741,1441.393,105810.094,113071.693,47596.2370875995,0.940298581999966
2012-04-23,23,4,2012,4.407,472489.452,209411.213,14185.345,85.395,135886.524,68980,2515.441,430588.521,214245.219,167843.395,1885.238,114411.699,113387.555,47517.8609031087,0.977437041430549
2012-04-30,30,4,2012,4.415,482325.382,211222.437,15599.188,28.497,145304.689,72480,2632.897,440146.453,222914.152,170966.716,1890.912,111612.088,123213.884,47842.001585504,0.947550593378208
2012-05-07,7,5,2012,4.432,486838.817,210892.742,12705.841,39.385,146470.504,72480,2637.136,443931.521,220769.917,173347.937,2333.482,114820.734,123688.071,47584.1024368231,0.955260321993961
2012-05-15,15,5,2012,4.443,483390.6,211426.979,13351.897,65.048,146840.128,69980,2822.332,440666.996,221887.659,171991.459,994.836,113702.143,123997.871,47586.5358991672,0.952855963025866
2012-05-23,23,5,2012,4.469,488150.713,210815.404,11951.539,91.933,146631.807,72430,2923.732,445272.242,224040.48,171471.808,995.367,117310.498,124738.778,47172.8359812038,0.940970149680094
2012-05-31,31,5,2012,4.471,489407.35,210050.625,13878.106,78.901,146053.29,73930,3038.56,447468.56,225511.923,175148.248,988.576,118556.185,124799.627,46980.6810556922,0.931439110649595
2012-06-07,7,6,2012,4.486,478488.951,209656.503,11164.285,91.002,146447.258,73930,3072.717,435459.65,234458.278,181083.658,1009.415,109143.326,125220.552,46735.7340615247,0.894216680206105
2012-06-15,15,6,2012,4.496,470856.584,209105.37,10911.149,106.084,147312.243,71530,3042.568,426329.276,237254.237,182737.214,1014.039,103859.515,125507.243,46509.2015124555,0.881355682596303
2012-06-23,23,6,2012,4.51,474040.643,208807.158,10415.691,31.947,148068.9,73980,3065.045,429207.657,239399.264,184243.151,1015.669,104820.549,125894.725,46298.7046563193,0.872213032367551
2012-06-30,30,6,2012,4.525,481544.815,209738.06,11941.803,71.914,149089.325,75480,3136.726,435802.833,244157.629,188366.628,1015.972,106045.577,126314.032,46350.9524861878,0.859027263899258
2012-07-07,7,7,2012,4.532,487582.577,210458.934,11478.173,89.037,149819.607,81480,3186.303,441115.523,251611.252,196392.796,1012.903,104808.946,126490.272,46438.4232127096,0.836444842299819
2012-07-15,15,7,2012,4.548,488930.716,212597.009,10560.119,21.522,150826.064,81480,3203.447,441337.27,254507.175,196475.266,1009.987,103303.506,126913.663,46745.1646877748,0.835328155286781
2012-07-23,23,7,2012,4.569,509942.327,213724.242,10874.923,40.532,170612.099,79480,3316.446,460904.992,252210.144,194235.516,966.85,104512.024,146532.519,46777.0282337492,0.847405416016891
2012-07-31,31,7,2012,4.583,527814.879,214582.771,15693.381,52.905,170755.597,84530,3346.588,478082.915,246460.778,196405.524,968.835,115846.383,147000.457,46821.4643246782,0.870656875878238
2012-08-07,7,8,2012,4.594,507105.922,206901.407,9367.495,58.74,171313.379,84530,3296.893,456725.373,257322.108,200966.612,967.105,104484.223,147346.575,45037.3110579016,0.804056086000974
2012-08-15,15,8,2012,4.608,506093.964,207609.678,9137.067,74.991,171424.038,84530,3281.187,455313.551,259702.581,198940.595,967.615,102011.007,147782.114,45054.18359375,0.799413225700672
2012-08-23,23,8,2012,4.617,518128.482,208423.824,9538.033,6.118,172015.297,90230,3302.654,466217.154,260601.979,196670.888,998.888,106592.945,148099.362,45142.6952566602,0.799778362389182
2012-08-31,31,8,2012,4.635,518688.673,209266.537,9111.156,37.821,172296.798,90230,3337.633,465823.357,260757.449,198752.479,1003.224,107290.03,148660.004,45149.1989212514,0.802533303660292
2012-09-07,7,9,2012,4.658,517425.423,210863.287,9303.095,76.405,173485.358,90230,3408.953,470031.962,261079.531,203227.018,1025.417,108093.025,149417.566,45269.061185058,0.807659207109576
2012-09-15,15,9,2012,4.668,514986.467,211770.215,10393.968,72.331,173942.979,90230,3357.773,466294.865,263128.114,201500.085,1033.618,105020.572,149738.005,45366.3699657241,0.804817895665835
2012-09-23,23,9,2012,4.684,515762.414,212247.233,9578.558,110.142,174820.356,86230,3376.47,465979.893,257484.641,199494.577,1041.303,107844.105,150244.438,45313.2435952178,0.824310266335459
2012-09-30,30,9,2012,4.694,516832.19,211287.82,9633.69,38.485,175671.465,90230,3444.151,466525.729,265188.984,201206.849,1051.258,105826.498,150568.164,45012.3178525778,0.796744332336218
2012-10-07,7,10,2012,4.708,515964.413,212458.7,10353.884,109.009,176282.47,89230,3509.955,464740.002,267785.212,206753.858,1052.707,103011.603,151003.808,45127.1665250637,0.793392205690582
2012-10-15,15,10,2012,4.726,519843.86,212548.916,10944.059,146.821,176244.181,90230,3469.489,468901.194,265352.206,205289.404,1057.45,106241.755,151577.202,44974.3791790097,0.801006779645917
2012-10-23,23,10,2012,4.744,519020.683,212785.282,8957.154,38.646,177168.565,86250,3493.894,466856.993,259801.529,201624.553,1058.78,108438.726,152168.612,44853.5586003373,0.819030137424634
2012-10-31,31,10,2012,4.766,537072.05,215754.713,8702.955,49.273,184145.753,92230,3532.888,484674.684,265116.16,203264.612,1064.49,109444.371,159593.138,45269.5579101972,0.813812002255917
2012-11-07,7,11,2012,4.771,529797.66,216568.273,8973.247,76.862,184714.054,92230,3575.05,477099.349,273056.8,209010.308,1058.076,101822.545,159797.233,45392.6373925802,0.793125360730808
2012-11-15,15,11,2012,4.791,532945.469,217290.958,8794.894,178.002,185043.381,93280,3589.14,479658.657,274068.068,207382.526,1031.305,102256.094,160446.429,45353.9883114172,0.792835734515412
2012-11-23,23,11,2012,4.821,557316.5,218318.596,9308.883,185.776,184950.791,101380,3626.043,502786.363,270969.124,206185.008,1026.645,114467.469,161461.144,45284.9193113462,0.805695471045624
2012-11-30,30,11,2012,4.834,566569.054,218669.223,8595.432,190.564,186414.466,103280,3656.887,511089.99,268659.406,208726.048,1021.77,119515.112,161893.16,45235.6688043029,0.813927292759666
2012-12-07,7,12,2012,4.862,545584.442,220707.266,9027.432,163.281,187809.685,103230,3679.168,488276.298,291370.014,217966.554,1041.993,96312.364,162830.526,45394.3368983957,0.757481056372534
2012-12-15,15,12,2012,4.877,552391.975,210051.6,9136.003,160.277,188136.256,112780,3671.055,494362.079,292062.566,221535.919,1044.012,103778.088,163349.081,43069.8380151733,0.719200693456895
2012-12-23,23,12,2012,4.903,570951.626,212266.994,10219.299,153.442,190121.658,122730,3684.507,510406.838,291530.35,231735.616,1036.217,106666.01,164230.117,43293.2885988171,0.728112850000009
2012-12-31,31,12,2012,4.917,570565.889,212870.899,8395.866,211.774,190646.647,127730,3712.478,509245.824,307351.516,237009.551,1036.922,99854.982,164702.987,43292.8409599349,0.692597524067524
2013-01-07,7,1,2013,4.929,578440.164,212162.904,10967.761,254.633,191278.828,127730,3711.82,516698.362,301268.555,236670.503,1021.581,106920.983,165036.599,43043.8027997565,0.70423182399504
2013-01-15,15,1,2013,4.951,576123.739,212899.955,8728.486,87.26,191973.941,127730,3782.705,512141.385,301854.399,231922.126,1009.425,106023.03,165771.703,43001.4047667138,0.705306782691612
2013-01-23,23,1,2013,4.961,582229.011,213019.104,11090.7,167.273,193336.086,127730,3828.267,516960.079,294251.645,226239.562,997.469,114685.35,166111.108,42938.7429953638,0.723935133820577
2013-01-31,31,1,2013,4.977,584929.354,211666.249,10250.961,156.047,193689.153,127780,3878.37,519029.222,287546.256,226764.376,988.316,122304.64,166648.235,42528.8826602371,0.736111997924953
2013-02-07,7,2,2013,4.991,581367.051,211653.75,9987.228,159.848,194639.45,127780,3921.867,514806.726,289170.233,232958.043,971.03,119913.938,167134.237,42407.0827489481,0.731934776979621
2013-02-15,15,2,2013,5.009,567015.039,211225.694,11631.242,155.637,195451.207,126730,3909.741,499762.219,300185.277,230632.852,975.649,108378.496,167721.124,42169.2341784787,0.703651078796912
2013-02-23,23,2,2013,5.03,577572.394,210267.722,11315.753,149.812,195778.359,125430,3950.049,509761.455,291706.717,225433.547,975.678,119489.217,168432.044,41802.7280318091,0.720818924440468
2013-02-28,28,2,2013,5.045,585844.509,209909.631,9187.399,183.199,196483.162,127730,3996.32,517328.023,291151.222,225059.304,980.35,122607.106,168928.661,41607.4590683845,0.720964279517948
2013-03-07,7,3,2013,5.063,575544.542,209884.233,9525.503,176.803,197648.508,127730,4015.313,506042.964,298108.013,229707.276,994.27,114300.089,169522.326,41454.51965238,0.704054315373267
2013-03-15,15,3,2013,5.09,579882.595,209931.92,9263.829,133.202,199155.783,127730,3984.638,507872.027,294513.14,227295.528,1001.319,118204.162,170437.351,41243.9921414538,0.712810029460825
2013-03-23,23,3,2013,5.108,576970.647,209135.821,9298.405,147.1,199951.313,126330,4017.056,503885.081,293440.187,226782.336,992.365,117362.877,171023.78,40942.7997259201,0.712703406912701
2013-03-31,31,3,2013,5.122,572615.959,207175.377,9814.663,162.052,200361.015,127730,4051.165,499143.281,302214.452,233012.998,1001.314,108656.581,171513.109,40448.140765326,0.685524387165972
2013-04-07,7,4,2013,5.137,572439.765,207799.198,9398.072,159.349,201091.548,125030,4052.42,498281.676,303549.25,232138.904,1005.826,105606.238,172005.789,40451.4693400818,0.684565018691366
2013-04-15,15,4,2013,5.152,575811.548,206075.358,11230.453,244.382,201911.891,126980,4028.08,502691.487,302861.94,228479.641,1012.756,109348.416,172515.153,39999.0989906832,0.680426725127627
2013-04-23,23,4,2013,5.169,584688.703,205348.546,9078.084,164.776,202995.725,124230,4062.021,509774.187,291365.477,223978.798,1014.086,120363.575,173081.45,39726.9386728574,0.704779948929914
2013-04-30,30,4,2013,5.184,595792.384,204933.596,12116.656,171.442,203973.01,127780,4093.751,518910.731,287319.126,227290.851,1019.535,128649.003,173573.808,39531.9436728395,0.713261239699024
2013-05-07,7,5,2013,5.21,591870.792,205052.833,8518.554,213.028,205222.462,130280,4113.957,513536.47,296084.971,231093.395,1020.011,121970.093,174427.758,39357.5495201536,0.692547251917086
2013-05-15,15,5,2013,5.236,580619.652,203934.314,8664.106,56.3,204143.606,127830,4161.235,503837.401,302869.081,230828.679,1016.302,112562.835,175298.451,38948.4938884645,0.673341475883436
2013-05-23,23,5,2013,5.26,584119.908,203821.91,11818.596,88.619,204715.106,130230,4168.879,506657.784,305675.28,226879.263,1024.382,113040.79,176125.636,38749.4125475285,0.666792257456998
2013-05-31,31,5,2013,5.284,585872.189,203692.293,15849.427,102.604,205191.521,130280,4261.075,507317.703,304336.389,230232.718,1031.912,115083.274,176912.647,38548.8820968963,0.66929982861826
2013-06-07,7,6,2013,5.3,586746.785,204550.435,9509.7,128.217,205599.638,134780,4322.597,507433.187,313999.648,237816.745,1074.67,110772.437,177441.842,38594.4216981132,0.651435236640775
2013-06-15,15,6,2013,5.33,584679.047,204544.364,12125.483,151.513,205420.629,132330,4260.016,504591.17,313553.645,238305.324,1077.611,108853.987,178469.907,38376.0532833021,0.652342485127226
2013-06-23,23,6,2013,5.347,593138.026,204767.577,8947.094,157.758,204954.378,134730,4282.407,513381.485,311680.473,239821.124,1079.549,114714.059,179022.542,38295.7877314382,0.656979165326151
2013-06-30,30,6,2013,5.385,605192.314,199279.799,9299.135,170.382,205675.491,144780,4366.982,526274.532,307549.419,242624.524,1108.748,120483.432,180308.047,37006.4622098422,0.647960251877439
2013-07-07,7,7,2013,5.405,595510.117,200679.975,13621.598,192.037,207268.018,144780,4404.362,514510.115,325255.75,252485.672,1110.309,107251.188,180964.299,37128.5800185014,0.61699132144474
2013-07-15,15,7,2013,5.43,597596.212,203421.951,9807.338,231.381,208679.728,144780,4327.201,514283.704,327672.744,251973.294,1117.631,105444.288,181818.093,37462.6060773481,0.620808275100232
2013-07-23,23,7,2013,5.462,605525.066,204354.106,9506.448,176.206,210756.339,139730,4453.574,518838.657,317336.383,247922.686,1127.611,114144.722,182869.432,37413.7872574149,0.643966834398563
2013-07-31,31,7,2013,5.506,633175.053,204007.99,9759.895,184.815,212110.349,153730,4597.582,544564.165,318127.972,250075.226,1137.112,123938.09,184369.433,37051.9415183436,0.641276492341893
2013-08-07,7,8,2013,5.529,621123.481,204674.956,11410.649,172.861,213156.117,153730,4630.881,531173.759,330145.768,255914.004,1139.959,111132.66,185106.039,37018.440224272,0.619953292873953
2013-08-15,15,8,2013,5.575,632482.182,206402.074,9521.858,228.644,215080.305,153730,4551.127,538821.807,325706.202,253314.927,1152.482,119232.484,186656.262,37022.7935426009,0.633706305660093
2013-08-23,23,8,2013,5.622,638309.872,208064.248,10872.653,186.327,216574.299,152030,4663.838,541921.368,323202.312,249338.813,1163.159,123880.191,188226.574,37008.9377445749,0.64375853845996
2013-08-31,31,8,2013,5.671,684846.571,208012.446,10469.024,201.059,270550.927,153780,4703.162,619080.628,321192.051,251758.75,1171.887,127772.64,243339.019,36680.0292717334,0.647626382260625
2013-09-07,7,9,2013,5.703,678232.128,209385.734,8727.199,217.671,272498.288,153780,4728.115,609980.604,334005.199,257644.941,1191.603,118087.516,244686.302,36715.0156058215,0.626893637065811
2013-09-15,15,9,2013,5.724,667556.262,201449.849,10892.223,41.118,268058.945,153780,4635.437,600573.944,332780.966,255577.513,1192.97,121374.817,245591.642,35193.893955276,0.605352678133641
2013-09-23,23,9,2013,5.77,674163.385,202080.769,8393.682,61.48,270806.353,149780,4716.862,603421.953,321927.268,251359.498,1213.544,130005.511,247586.822,35022.6636048527,0.627721815102659
2013-09-30,30,9,2013,5.792,681620.046,201203.517,8785.318,135.332,270755.164,153730,4838.072,610410.532,327433.444,255428.494,1229.297,135124.988,248496.452,34738.1762776243,0.614486762690008
2013-10-07,7,10,2013,5.819,670726.961,201954.136,8861.015,176.637,272046.116,153730,4847.978,597471.579,340854.181,261131.423,1239.909,121206.92,249667.816,34705.986595635,0.592494231426195
2013-10-15,15,10,2013,5.839,670571.97,200781.211,9364.732,188.083,274913.905,152130,4792.667,594208.727,337380.625,261374.117,1240.57,122285.843,250525.958,34386.2324028087,0.595117787217331
2013-10-23,23,10,2013,5.863,674257.215,199239.663,9085.882,251.302,275765.534,153730,4823.904,595300.905,333496.173,254853.16,1247.969,124654.087,251555.728,33982.5452839843,0.597427134493684
2013-10-31,31,10,2013,5.911,688583.201,196426.634,13927.913,194.802,277224.883,153780,4963.882,608274.252,326803.471,256960.57,1255.34,138764.831,253615.269,33230.694298765,0.601054307651463
2013-11-07,7,11,2013,5.943,672106.761,196449.715,9578.001,183.335,278626.163,153730,4978.014,590338.44,343207.756,263524.553,1253.054,122551.117,255005.459,33055.6478209658,0.572392993939216
2013-11-15,15,11,2013,5.993,672453.238,194115.848,8885.794,200.993,280504.736,152180,4882.572,588277.589,338477.115,260223.764,1261.962,123158.315,257150.814,32390.43016853,0.573497703086958
2013-11-23,23,11,2013,6.077,682367.719,190796.726,9203.709,193.817,283861.735,154280,4899.216,594601.555,334781.457,258000.653,1277.952,128959.24,260724.975,31396.5321704789,0.569914259020624
2013-11-30,30,11,2013,6.136,689589.961,188980.894,9449.545,276.216,286565.533,157780,4932.564,598979.337,336845.869,259977.599,1289.524,132488.031,263277.947,30798.7115384615,0.561030760332703
2013-12-07,7,12,2013,6.241,680055.867,190133.188,11174.03,200.955,291277.402,158780,4954.479,585372.093,353762.176,269769.043,1346.428,114267.443,267770.32,30465.1799391123,0.537460477402762
2013-12-15,15,12,2013,6.291,686773.923,191925.91,14837.224,233.806,292934.401,161830,4866.451,588431.972,356104.316,273938.497,1357.699,114670.803,269919.966,30508.0130344937,0.538959797387011
2013-12-23,23,12,2013,6.441,697465.499,197744.466,16008.949,206.113,298749.252,162380,4886.436,593545.133,364961.642,286268.859,1389.879,109806.736,276356.03,30700.8952026083,0.54182260063374
2013-12-31,31,12,2013,6.518,722891.449,199453.69,14472.668,219.032,301778.261,182600,4930.52,615623.687,377196.524,289208.322,1403.26,110546.644,279668.458,30600.4433875422,0.528779236576422
2014-01-07,7,1,2014,21.825,3528002.517,1213307.654,512448.677,3.853,1476015.985,518730,394.906,1347288.178,1021115.723,746291.339,4174.913,0,1064009.288,55592.5614662085,1.18821758070216
2014-01-15,15,1,2014,6.741,730171.446,201300.68,16534.257,114.608,311265.204,176600,4915.012,611066.724,371442.282,281046.673,1446.213,114942.952,289228.159,29862.1391484943,0.54194336443367
2014-01-23,23,1,2014,7.527,799447.288,218849.465,15517.674,161.288,345806.932,180750,4788.051,640182.127,360572.753,273870.959,1610.205,128182.383,322970.3,29075.257738807,0.606949535646139
2014-01-31,31,1,2014,8.018,823969.938,222490.226,29733.942,192.172,366373.902,182650,4864.921,639087.275,363857.585,274206.074,1675.291,131325.247,344037.685,27748.843352457,0.611476124649154
2014-02-07,7,2,2014,7.865,829390.059,218518.083,21212.394,228.684,360503.131,182650,4913.519,648023.256,349348.889,277859.29,1635.275,151775.272,337455.736,27783.6087730451,0.625501010252247
2014-02-15,15,2,2014,7.78,807203.676,215608.761,17558.905,240.6,357286.216,182650,4793.759,629914.106,352477.219,273534.407,1619.987,150772.595,333830.087,27713.2083547558,0.611695591595098
2014-02-23,23,2,2014,7.841,821110.958,216315.58,19661.417,377.409,362095.73,180350,4815.149,639304.988,338735.791,267598.954,1638.649,166083.773,336425.966,27587.7541129958,0.638596764048473
2014-02-28,28,2,2014,7.878,818577.094,217012.187,16581.595,276.378,364597.586,182650,4860.207,634979.712,344818.996,270173.692,1652.936,162486.302,338030.691,27546.6091647626,0.629351020440881
2014-03-07,7,3,2014,7.866,815381.505,217375.284,20361.173,295.562,364403.458,182650,4865.956,630418.076,353421.782,272785.954,1676.174,153970.698,337494.353,27634.7932875667,0.615059102384357
2014-03-15,15,3,2014,7.895,814100.667,216915.259,22617.338,253.989,364082.454,185250,4741.927,627229.713,357330.65,270167.661,1680.13,151794.236,338764.403,27475.0169727676,0.607043529571281
2014-03-23,23,3,2014,7.971,819858.157,216455.198,20211.143,258.622,366912.462,182750,4803.691,631039.501,352543.025,265827.186,1703.629,157415.744,341999.598,27155.3378497052,0.613982358607152
2014-03-31,31,3,2014,8.01,851636.172,216323.259,25524.112,260.754,364280.567,189050,4882.386,741832.239,349029.355,266195.142,1719.503,177909.777,343677.265,27006.6490636704,0.619785287114317
2014-04-07,7,4,2014,8.002,833417.109,218697.894,15043.579,323.076,366494.167,186300,4940.413,723833.869,360888.023,271068.782,1707.597,165230.76,343334.009,27330.4041489628,0.605999312978031
2014-04-15,15,4,2014,8.002,837482.406,222198.668,18268.804,276.435,366154.249,188350,4819.071,727825.537,364623.033,271735.283,1709.424,171041.074,343342.59,27767.8915271182,0.609392846556679
2014-04-23,23,4,2014,8.001,844485.048,222670.711,35809.227,293.941,365495.803,185500,4819.926,735812.997,343165.428,265861.847,1705.299,189100.113,343291.102,27830.36007999,0.648872796708414
2014-04-30,30,4,2014,8.002,842132.361,225802.378,26376.671,271.406,365737.146,188800,4855.338,734069.376,352162.764,267781.989,1705.595,188157.929,343321.136,28218.2426893277,0.641187544745645
2014-05-07,7,5,2014,8.001,836196.227,226471.855,23027.833,283.832,366686.509,188800,4877.397,728610.583,360458.877,269370.412,1701.846,182083.17,343278.229,28305.4436945382,0.628287634042648
2014-05-15,15,5,2014,8.053,849633.245,228582.61,28240.421,56.559,367232.984,193050,4778.443,740364.366,355539.725,267815.253,1702.635,189828.511,345552.306,28384.7771017012,0.642917215509462
2014-05-23,23,5,2014,8.065,846267.59,229972.313,32042.304,82.349,367407.384,181550,4788.933,736799.915,344832.093,263087.463,1705.246,196807.702,346058.609,28514.8559206448,0.666910991373416
2014-05-31,31,5,2014,8.078,867146.348,230551.895,29668.476,104.397,366736.339,196350,4822.773,758574.078,348928.29,266719.258,1707.198,206598.931,346590.657,28540.7149046794,0.660742913680057
2014-06-07,7,6,2014,8.141,850728.045,233028.163,29176.552,121.952,370328.183,191850,5014.294,739103.812,364531.775,276743.234,1745.924,194661.838,349315.258,28624.0219874708,0.639253362755551
2014-06-15,15,6,2014,8.133,847477.533,234569.767,30769.951,208.215,370498.73,186900,4876.614,736437.234,365173.922,277213.24,1753.229,196707.166,348941.966,28841.7271609492,0.642350816606231
2014-06-23,23,6,2014,8.132,848588.613,234963.308,33264.723,248.986,369223.696,181650,4878.931,738826.394,363225.5,278387.673,1755.584,201187.936,348933.385,28893.6679783571,0.646879990529299
2014-06-30,30,6,2014,8.133,875371.595,238111.906,40054.773,333.043,368870.683,196350,4913.21,765680.788,370611.014,286194.426,1755.692,206363.28,348950.548,29277.2539038485,0.642484699604745
2014-07-07,7,7,2014,8.142,866705.487,240478.749,37706.11,263.02,369665.138,203350,4924.984,756902.91,394782.654,299278.247,1754.979,189385.486,349328.13,29535.5869565217,0.609142135712984
2014-07-15,15,7,2014,8.153,868926.184,241599.878,34044.67,259.271,370455.654,203350,4737.687,759513.515,391644.305,297528.25,1759.074,196108.462,349821.561,29633.2488654483,0.61688597259189
2014-07-23,23,7,2014,8.168,874986.365,242603.223,40731.607,254.783,369895.348,203350,4754.539,766490.996,380694.459,291826.44,1756.327,209059.576,350486.622,29701.6678501469,0.637264917480714
2014-07-31,31,7,2014,8.21,893945.343,238119.46,38018.343,253.234,371840.409,209950,4797.482,784199.341,371688.689,295394.02,1766.144,225525.926,352275.848,29003.5883069427,0.640642201517195
2014-08-07,7,8,2014,8.273,885867.75,239550.363,27484.048,320.578,374063.308,209950,4797.609,773593.245,387901.426,304131.004,1918.856,216136.544,354957.541,28955.682702768,0.617554736702618
2014-08-15,15,8,2014,8.28,897957.493,239739.382,28381.611,331.822,374009.04,217950,4651.537,786003.453,391070.149,300504.459,1779.271,221076.26,355283.635,28954.0316425121,0.613034215505925
2014-08-23,23,8,2014,8.424,908524.652,242463.353,27197.534,265.233,380031.261,216200,4657.126,789602.944,396608.17,295974.664,1805.253,222457.154,361470.839,28782.449311491,0.611342305429563
2014-08-31,31,8,2014,8.404,923390.371,240519.547,29500.733,408.773,379635.76,217900,4708.939,806281.651,389193.152,299946.808,1786.527,241358.729,360591.243,28619.650999524,0.617995321253751
2014-09-07,7,9,2014,8.412,903046.824,238778.499,27913.012,417.241,380120.451,217900,4714.177,786532.283,406291.892,306712.194,1799.746,226520.531,360934.5,28385.4611269615,0.587701855984859
2014-09-15,15,9,2014,8.403,906516.884,237213.26,32274.979,79.518,380977.894,217900,4574.185,791975.637,400662.068,303567.069,1644.098,239493.363,360569.789,28229.5918124479,0.5920532013028
2014-09-23,23,9,2014,8.432,919175.203,237967.403,38840.849,128.259,381147.698,223950,4580.146,803973.191,385880.872,299353.405,1658.894,253830.657,361792.642,28221.9405834915,0.616686185471251
2014-09-30,30,9,2014,8.464,926855.613,235862.101,39842.949,142.06,382219.913,223950,4609.709,811421.502,382315.187,304918.545,1673.023,259718.928,363178.541,27866.5053166352,0.616931027121347
2014-10-07,7,10,2014,8.467,935417.939,234826.103,42074.715,175.531,411335.706,223950,4606.64,820648.649,407711.626,309624.27,1665.464,243726.916,392581.743,27734.2745954884,0.57596126287554
2014-10-15,15,10,2014,8.478,929658.902,232608.449,36695.106,251.627,411885.088,222350,4464.666,814621.965,405776.613,309073.197,1666.197,243119.056,393091.77,27436.7125501297,0.573242620564729
2014-10-23,23,10,2014,8.489,945260.038,232630.853,30282.682,411.123,412224.304,224400,4466.609,830400.241,396113.281,303278.113,1669.126,256033.676,393624.98,27403.7993874426,0.587283648790357
2014-10-31,31,10,2014,8.502,957607.285,239011.658,39491.171,310.418,413021.484,227400,4499.308,843710.662,407436.637,303558.015,1668.121,254690.593,394218.466,28112.4039049635,0.586622891254622
2014-11-07,7,11,2014,8.509,947822.366,239174.701,39218.152,282.91,414434.957,227450,4499.406,833926.287,417909.229,311675.656,1655.187,246706.13,394529.119,28108.4382418616,0.572312560725956
2014-11-15,15,11,2014,8.512,961423.51,240770.805,30223.568,350.754,415395.512,232450,4355.715,846917.662,407487.556,310718.569,1655.431,256833.26,394645.034,28286.0438204887,0.590866644771847
2014-11-23,23,11,2014,8.516,990203.91,245361.44,30336.298,292.818,416710.193,232450,4526.407,876262.413,393769.936,308106.882,1651.84,273755.034,394844.409,28811.8177548145,0.623108616397774
2014-11-30,30,11,2014,8.525,1036712.118,246478.943,30439.79,292.114,444636.023,232450,4560.238,924367.326,409124.284,311977.488,1655.145,290939.842,422806.297,28912.4859824047,0.602454932741172
2014-12-07,7,12,2014,8.552,1013428.011,247427.012,28783.994,279.302,446639.403,239450,4621.637,899730.04,433914.646,328245.8,1685.646,262034.485,424130.434,28932.0640785781,0.570220466815033
2014-12-15,15,12,2014,8.553,1028387.824,258917.487,49633.386,305.699,446265.232,239450,4533.458,916476.882,433948.073,333544.429,1708.798,258531.071,424184.986,30272.1252192213,0.596655459742069
2014-12-23,23,12,2014,8.552,1089307.911,265757.213,68112.704,322.8,480835.379,251450,4564.156,979582.986,447978.996,354005.187,1895.398,264931.717,458949.044,31075.4458606174,0.593235877960671
2014-12-31,31,12,2014,8.552,1110963.435,268597.343,84014.5,338.953,481557.569,251450,4595.658,1002648.114,462564.475,358752.049,1894.738,282135.242,460498.363,31407.5471234799,0.580670063346304
2015-01-07,7,1,2015,8.579,1105234.088,268066.34,85826.235,377.85,482427.784,251450,4632.006,995192.779,458743.792,356104.986,1890.407,284843.096,461941.459,31246.8049889264,0.584348703295368
2015-01-15,15,1,2015,8.597,1101800.153,269248.916,86064.424,92.331,486285.095,242450,4164.598,990378.509,455138.129,348298.506,1890.652,290039.897,462932.241,31318.9386995464,0.591576268487055
2015-01-23,23,1,2015,8.626,1109406.787,269379.577,85705.142,151.568,486070.775,249550,4080.936,998011.515,444315.473,340840.849,1876.391,302370.1,464483.031,31228.7939948991,0.606279982061304
2015-01-31,31,1,2015,8.64,1115065.605,271725.619,72730.256,190.541,487387.99,249550,4116.287,1003760.54,447994.445,341071.797,1889.979,304291.439,465209.963,31449.7244212963,0.606537920353008
